;name;number;medianPerfChange;minSmall;maxSmall;minMedium;maxMedium;minLarge;maxLarge
0;BenchmarkIntersectPartialOverlap/items_10000000-2;1;-1.3978138392456096;-4.655329637660599;4.522788244388187;-3.661465152880672;2.6739735759044425;-3.1665417490206793;1.7377763399115675
11;BenchmarkIntersectPartialOverlap/items_10000000-2;2;1.9984353742871663;-2.016966891262162;4.749146054394293;-1.3305066649813901;3.85669233836774;-0.7481287206548837;3.5465468784376064
22;BenchmarkIntersectPartialOverlap/items_10000000-2;3;0.8837244049879622;-2.122310958517859;4.459587780908381;-1.6760318576463096;2.9475865037937865;-1.3123825910594689;2.2871423158588478
33;BenchmarkIntersectPartialOverlap/items_10000000-2;4;-0.10955648869892531;-3.206784656528816;3.162697524836333;-2.2904568091196342;2.2352969825820024;-1.8688068850999051;2.018948256521469
44;BenchmarkIntersectPartialOverlap/items_10000000-2;5;-1.8086129750624402;-6.462228270984105;1.4622377679063492;-4.87911675167042;-0.07025618558810232;-4.284550928387787;-0.4416450831937202
55;BenchmarkIntersectPartialOverlap/items_10000000-2;6;0.5466040617106094;-4.8137244308161575;2.6472250186730717;-3.0187679812216373;1.998548089869523;-2.1628093897024026;1.7767284866008648
66;BenchmarkIntersectPartialOverlap/items_10000000-2;7;1.0916143935158162;-3.879691063093127;3.8466445521816883;-2.7195263240974876;2.921511030771118;-1.9675509956892157;2.5276201470009863
67;BenchmarkIntersectPartialOverlap/items_10000000-2;8;0.5250101080700009;-1.613553124567746;3.074944212487196;-1.0990435598600246;2.2825964417090727;-0.816298710801322;1.9306503724887625
68;BenchmarkIntersectPartialOverlap/items_10000000-2;9;0.5055420055024795;-5.19827635736857;2.8789796021663205;-3.6541596662862164;1.9196549267613605;-2.8752983150685973;1.6066341892660096
1;BenchmarkIntersectPartialOverlap/items_10000000-2;10;-0.2048529087291251;-2.818406132645679;7.079207241195817;-1.9293166930497319;5.596791314621941;-1.583089032609819;3.895243862643216
2;BenchmarkIntersectPartialOverlap/items_10000000-2;11;-2.809526423200326;-5.826346483356126;2.9727627250494493;-4.930163360968976;1.885636393677359;-4.561232080301869;1.2359004640410953
3;BenchmarkIntersectPartialOverlap/items_10000000-2;12;-1.0574321920188812;-4.260566818149547;1.8838481096014936;-3.2612701591222537;0.5687836281073055;-2.8988396457346854;0.3240089122395151
4;BenchmarkIntersectPartialOverlap/items_10000000-2;13;-2.225802899309559;-4.40265645689416;2.092854525695409;-3.925384157832068;1.3411740540471895;-3.6622620873430822;0.8533842693859928
5;BenchmarkIntersectPartialOverlap/items_10000000-2;14;-2.961929024779686;-5.848045073568963;1.346129605723556;-5.308866874711981;0.8103775436759886;-4.794057648931938;0.47639854439212037
6;BenchmarkIntersectPartialOverlap/items_10000000-2;15;-2.495504375016677;-4.767998743817225;2.444850096853868;-4.168440180330535;1.0697382276710687;-3.759380814782376;0.3582509770705622
7;BenchmarkIntersectPartialOverlap/items_10000000-2;16;-2.1257227763592734;-3.7784396932433406;1.6961524073685563;-3.236638392279878;0.2848220613284269;-2.971378365680888;-0.0376467818597348
8;BenchmarkIntersectPartialOverlap/items_10000000-2;17;-1.6449832596963865;-7.539526921734218;2.342992906992847;-4.963196037671902;1.2140440057626378;-3.7704508842961837;0.5337344779454911
9;BenchmarkIntersectPartialOverlap/items_10000000-2;18;-1.804420995926892;-6.034784413132554;-0.034564759100241815;-4.874171352551104;-0.354596368875304;-4.230935823086368;-0.6147880138858919
10;BenchmarkIntersectPartialOverlap/items_10000000-2;19;-1.002707568199579;-5.570902484244655;2.2069842083620284;-4.81120578643287;1.3118634846984278;-4.060373515376825;0.6748115274515909
12;BenchmarkIntersectPartialOverlap/items_10000000-2;20;1.6317018652458382;-5.591674073316244;17.968259992409564;-3.5611519930890623;10.415602909734002;-2.6865703613016545;8.574863558983825
13;BenchmarkIntersectPartialOverlap/items_10000000-2;21;-1.5751848191836726;-7.780973770176791;5.146393684799655;-6.056479666704295;3.608999731455853;-5.1729765504718745;2.580356486609503
14;BenchmarkIntersectPartialOverlap/items_10000000-2;22;-1.6796172889531724;-7.073104074766934;1.5992897682234775;-6.215750955804156;0.7513458454429189;-5.841733408997396;0.287796543919705
15;BenchmarkIntersectPartialOverlap/items_10000000-2;23;-3.3666980148946424;-7.5385842007070885;0.33988832240834377;-6.362173748581512;-0.28093889317198917;-5.839556178373295;-0.8182620249353012
16;BenchmarkIntersectPartialOverlap/items_10000000-2;24;-0.9713374980141798;-6.97298344146412;2.795675244866702;-4.9276082515799065;1.9075575553435087;-4.079901264273644;1.4313314508565878
17;BenchmarkIntersectPartialOverlap/items_10000000-2;25;-1.7459533334765243;-6.449232774150682;0.8933906195568442;-5.197444425936171;0.05711042000338118;-3.9818120757918574;-0.2463292282252838
18;BenchmarkIntersectPartialOverlap/items_10000000-2;26;-2.513833735772353;-5.6980368858426385;0.310332518122336;-4.66962456581258;-0.15589873710658564;-4.3252129401075585;-0.3891969000301976
19;BenchmarkIntersectPartialOverlap/items_10000000-2;27;-0.2432354519174562;-3.3647003004902754;4.907623030310515;-2.867968001271215;3.1599864541500544;-2.600247509977993;2.537665711440984
20;BenchmarkIntersectPartialOverlap/items_10000000-2;28;-1.9959477303191586;-8.355026567974122;7.228845836202957;-6.571410283553503;4.545771296823542;-6.267453193324634;3.60492018046501
21;BenchmarkIntersectPartialOverlap/items_10000000-2;29;-2.122883728450531;-5.137661684808881;-0.7291333032790948;-4.432624814631736;-1.1588460663457534;-4.065470575873242;-1.281757032903097
