;name;number;medianPerfChange;minSmall;maxSmall;minMedium;maxMedium;minLarge;maxLarge
0;BenchmarkAddMulti/items_1000000-2;1;0.29396976855744494;-0.7679158591018642;0.914408056538174;-0.5825820129655823;0.725522164282788;-0.49023354009950504;0.6715382082774113
11;BenchmarkAddMulti/items_1000000-2;2;-0.1884638819171558;-0.8983055622352021;0.5484157764358732;-0.7749355646110123;0.41547850995471425;-0.6743391431121237;0.3283799509490537
22;BenchmarkAddMulti/items_1000000-2;3;0.2635082475777262;-0.2890749074167087;0.5872036236878486;-0.16225060150273363;0.5181007894470291;-0.09826818087396161;0.4930301074821841
33;BenchmarkAddMulti/items_1000000-2;4;0.0004302227972097228;-0.5716376494458109;0.5983186993780976;-0.38677265828828133;0.4899318523081675;-0.30978406623463073;0.37280601835680827
44;BenchmarkAddMulti/items_1000000-2;5;-0.3572996745518475;-0.7339170799456562;0.6884409839918781;-0.596414520793398;0.44539744955636174;-0.5272525530440775;0.33709844353837504
55;BenchmarkAddMulti/items_1000000-2;6;0.2732574119208131;-1.800777659735775;0.8974792849390845;-1.4810678727429805;0.7025093814268413;-1.3137437336668611;0.6453945918342363
66;BenchmarkAddMulti/items_1000000-2;7;0.03139361950530439;-0.2964682754283632;0.6289573627766831;-0.22997045141257555;0.5209650995758652;-0.20606725888229205;0.4522980699371404
67;BenchmarkAddMulti/items_1000000-2;8;-0.04674106813326029;-0.7242392825630772;0.7889473932096491;-0.6413971961037435;0.6571734023163245;-0.6034364906046585;0.5341897657608063
68;BenchmarkAddMulti/items_1000000-2;9;-0.13645627301153151;-0.8031242415550643;2.688267399260935;-0.36644220317072485;2.1859260700467065;-0.3173605211988728;1.769160650928403
1;BenchmarkAddMulti/items_1000000-2;10;-10.454469663837463;-12.917776070604415;-9.239720093759662;-12.64902463638099;-9.424945810872154;-12.506355678491987;-9.72614140241792
2;BenchmarkAddMulti/items_1000000-2;11;-9.596244103017614;-10.201691333300445;-8.618022664747338;-10.050193461289659;-8.818932887952124;-9.918720601785347;-8.913055174624462
3;BenchmarkAddMulti/items_1000000-2;12;-8.993498254906696;-9.683563805451033;-8.280703590422522;-9.5693692883547;-8.487078324344965;-9.482509307924003;-8.552593395725982
4;BenchmarkAddMulti/items_1000000-2;13;-9.124095334459149;-9.54614231545693;-8.634296201521263;-9.464549904710184;-8.753511968180906;-9.37021281959175;-8.777239342313548
5;BenchmarkAddMulti/items_1000000-2;14;-9.289049836458963;-9.604788833025147;-8.667628868393251;-9.501451152983908;-8.832831212434611;-9.465543284101907;-8.929724747499746
6;BenchmarkAddMulti/items_1000000-2;15;-9.45124999842577;-10.235170541094107;-8.56140393362348;-10.019200081106606;-8.745626203101587;-9.952708274390677;-8.936093721913519
7;BenchmarkAddMulti/items_1000000-2;16;-9.455334344462152;-9.992311553766008;-8.975335061279399;-9.843238762559093;-9.07980500311243;-9.783902880799767;-9.132601680196439
8;BenchmarkAddMulti/items_1000000-2;17;-9.112019899446421;-9.787361289615626;-8.737318127800354;-9.535749193768028;-8.844940901572206;-9.47256742571817;-8.90777209909064
9;BenchmarkAddMulti/items_1000000-2;18;-9.326210295274773;-9.965926643314871;-8.60711153778464;-9.819390509118675;-8.714705551102742;-9.731416411041781;-8.733696115950396
10;BenchmarkAddMulti/items_1000000-2;19;-9.673076563564997;-10.236193653667414;-6.7663915189075885;-10.145137405810534;-7.476805214167703;-10.100348628684419;-9.101140677450747
12;BenchmarkAddMulti/items_1000000-2;20;-8.840929570927859;-10.145662356576334;-7.67716649966469;-10.018789523493176;-8.029144724986992;-9.911492444706283;-8.152427405598084
13;BenchmarkAddMulti/items_1000000-2;21;-9.479346610025107;-10.942169623274623;-7.530844857695995;-10.404074672121578;-7.8925805248333925;-10.265958839020383;-8.171018416638853
14;BenchmarkAddMulti/items_1000000-2;22;-9.544974585631994;-9.943080059299426;-9.074796018699004;-9.865944901623058;-9.134536842457742;-9.822383192220096;-9.177388513854778
15;BenchmarkAddMulti/items_1000000-2;23;-9.786380104787051;-10.673622359678536;-8.947121501513722;-10.504238335307292;-9.147982787408637;-10.39126711639552;-9.258684420893381
