;name;number;medianPerfChange;minSmall;maxSmall;minMedium;maxMedium;minLarge;maxLarge
0;BenchmarkSetHasMiss/items_10000000-2;1;0.006383965432088523;-0.43227264534039245;0.44825130966890114;-0.3556151576051714;0.2868716656328374;-0.30641193264973055;0.2376129512114078
11;BenchmarkSetHasMiss/items_10000000-2;6;-0.20623871025478024;-1.5085708874541637;1.5509620382968325;-1.1676673719220765;0.8459612121684001;-0.8157161895753884;0.5026286565176452
1;BenchmarkSetHasMiss/items_10000000-2;11;-47.58705219994541;-48.5655653751925;-44.633808769953696;-48.45924580462966;-46.44668395534298;-48.39460998464197;-46.73597146911275
2;BenchmarkSetHasMiss/items_10000000-2;16;-50.74954803233596;-50.921361140669084;-50.42690046286644;-50.88280950882278;-50.51229485086067;-50.87296201201846;-50.55356100092999
3;BenchmarkSetHasMiss/items_10000000-2;21;-50.58381543124456;-50.80551128515264;-50.42269342470882;-50.78229147121227;-50.453947133471445;-50.74971765786695;-50.48178112470866
4;BenchmarkSetHasMiss/items_10000000-2;26;-50.556168222914046;-50.84597562925364;-50.341441868349904;-50.78268417910914;-50.42165258322464;-50.742578296219534;-50.43441818110574
5;BenchmarkSetHasMiss/items_10000000-2;31;-50.77716684603326;-50.999365641239336;-50.54236572091683;-50.938254832596506;-50.59721930816487;-50.921343706435216;-50.63226841852631
6;BenchmarkSetHasMiss/items_10000000-2;36;-50.65345462274593;-50.850083272523875;-50.363926885141844;-50.799185386946235;-50.53823377127109;-50.77002052203059;-50.57758203428253
7;BenchmarkSetHasMiss/items_10000000-2;41;-50.70318866289079;-50.84315933199659;-50.54179433611717;-50.82287097109492;-50.579145398875106;-50.812378209583386;-50.59305012987839
8;BenchmarkSetHasMiss/items_10000000-2;46;-50.73299584204249;-51.02600503913768;-50.52771810238244;-50.97810847557458;-50.58746004884763;-50.94890682441178;-50.60929844772025
9;BenchmarkSetHasMiss/items_10000000-2;51;-50.75031981997083;-50.98064468344513;-50.58715393640585;-50.915622804647384;-50.620114310912044;-50.88841402774633;-50.6364185056426
10;BenchmarkSetHasMiss/items_10000000-2;56;-50.64546375180723;-52.11514451981184;-50.40427842719267;-51.87106334209033;-50.505961889931164;-51.671173043419074;-50.5359270840202
12;BenchmarkSetHasMiss/items_10000000-2;61;-50.72117951915589;-50.909789877270484;-50.57356607035264;-50.859880329353935;-50.59787691311782;-50.834776436984306;-50.614727293357035
13;BenchmarkSetHasMiss/items_10000000-2;66;-50.76521174378668;-52.018058143733995;-49.344060855818604;-51.90098976240583;-50.14499871771293;-51.87522277690639;-50.215124331995554
