;name;number;medianPerfChange;minSmall;maxSmall;minMedium;maxMedium;minLarge;maxLarge
0;BenchmarkRegexpFilterMatch-2;1;0.6153846153846176;-1.3237063778580027;2.332719459791277;-0.8557457212713948;1.912399753238736;-0.5555555555555536;1.5990159901599021
11;BenchmarkRegexpFilterMatch-2;6;-0.6682867557715633;-2.271368798565454;1.912399753238736;-1.8913971934106155;1.4276846679081245;-1.5767131594906059;1.101591187270512
1;BenchmarkRegexpFilterMatch-2;11;-1.040391676866581;-4.104903078677314;2.941176470588225;-3.135689851767387;2.0871700429711426;-2.431962941517085;1.4303482587064709
2;BenchmarkRegexpFilterMatch-2;16;1.8587360594795488;-0.4950495049504955;5.688073394495419;-0.06180469715698633;4.8177887584929024;0.12376237623761277;4.23832923832923
3;BenchmarkRegexpFilterMatch-2;21;0.8668730650154721;-0.4968944099378869;4.414469650521147;-0.18393623543838666;3.1191515907673217;0.0;2.7346177750155354
4;BenchmarkRegexpFilterMatch-2;26;0.6226650062266526;-1.3480392156862697;2.4953212726138485;-0.9803921568627416;1.9326683291770674;-0.6127450980392135;1.686445971267947
5;BenchmarkRegexpFilterMatch-2;31;1.2292562999385304;-1.1104256631708775;3.1133250311332406;-0.6222775357809573;2.8019925280199143;-0.4318322023442289;2.5308641975308577
6;BenchmarkRegexpFilterMatch-2;36;1.659496004917016;-3.517877739331021;3.960396039603964;-1.919720767888311;3.3971587399629355;-0.916870415647919;2.853673345476615
7;BenchmarkRegexpFilterMatch-2;41;1.3732833957553092;-0.24798512089274638;2.50156347717323;0.18610421836229296;2.3096129837702817;0.43343653250773606;2.0547945205479534
8;BenchmarkRegexpFilterMatch-2;46;0.37014188772361845;-2.3128423615337845;2.660891089108919;-1.4067278287461793;2.155172413793105;-0.917431192660545;1.7358958462492247
9;BenchmarkRegexpFilterMatch-2;51;0.8089607965152457;-1.0539367637941721;3.3561218147917904;-0.5558987029030238;2.493765586034913;-0.30864197530864335;1.8714909544603975
10;BenchmarkRegexpFilterMatch-2;56;-1.0467980295566504;-4.174120453190222;3.571428571428581;-2.238354506957052;1.7543859649122862;-2.0220588235294157;1.2978986402966575
12;BenchmarkRegexpFilterMatch-2;61;-0.806952203600253;-2.204531537048382;0.8099688473520272;-1.9041769041769019;0.1872659176029856;-1.8427518427518441;0.0
13;BenchmarkRegexpFilterMatch-2;66;-0.7330482590103826;-4.521432765707578;0.8547008547008517;-3.6406341749853244;0.42787286063570296;-2.9055690072639195;0.06157635467980427
