;name;number;medianPerfChange;minSmall;maxSmall;minMedium;maxMedium;minLarge;maxLarge
0;BenchmarkAddMulti/items_10000-2;1;-0.0863578573656043;-0.8423156542222809;0.6714950357331384;-0.7436092369096259;0.36097630943559;-0.6448235658029322;0.29428791972212487
11;BenchmarkAddMulti/items_10000-2;6;0.056977351502784934;-6.04882599906702;0.9782737741897085;-5.256256389740854;0.6832194634227573;-0.7813783232043514;0.5692916011624138
1;BenchmarkAddMulti/items_10000-2;11;-0.5760038240917753;-15.179706846931262;0.4418754627749877;-14.762510318363342;0.2012217031979846;-10.152766126539802;0.08135139015170711
2;BenchmarkAddMulti/items_10000-2;16;-9.14987148382137;-9.849741438189097;-5.943289407116525;-9.800956190847888;-6.875617335999418;-9.746895893027697;-7.3551030244607745
3;BenchmarkAddMulti/items_10000-2;21;-9.04122122700568;-9.735637418210574;-8.415197919676398;-9.500024014216413;-8.693139403279792;-9.371087354329187;-8.740248483097368
4;BenchmarkAddMulti/items_10000-2;26;-10.320130744087674;-15.763301839880661;-8.984196473672812;-15.529704088547547;-9.10401845798885;-10.954190264535091;-9.216811079374986
5;BenchmarkAddMulti/items_10000-2;31;-9.399678356256446;-9.840755220749497;-8.93145404168173;-9.68876598015671;-9.030547718649673;-9.616668255935924;-9.090037165807452
6;BenchmarkAddMulti/items_10000-2;36;-10.200076584338502;-16.84068486484095;-9.374861744016282;-16.39293116127738;-9.543098251959014;-16.350589441312145;-9.586697192432824
7;BenchmarkAddMulti/items_10000-2;41;-9.442679757435746;-9.773207764751103;-2.0212459142472605;-9.718983629414168;-2.2637061271620684;-9.697130072890857;-8.884024152613723
8;BenchmarkAddMulti/items_10000-2;46;-9.400972431798039;-9.850281470834831;-8.892935003952951;-9.644925108867298;-9.047539136480232;-9.614510301261037;-9.108550346182408
9;BenchmarkAddMulti/items_10000-2;51;-9.847791532199802;-14.826709796672832;-9.437518121194554;-13.508767876533511;-9.524154764494064;-11.286089238845143;-9.572823040494827
10;BenchmarkAddMulti/items_10000-2;56;-10.090003600144005;-16.03164969541664;-8.578697046786864;-15.96196641715557;-9.329015772314742;-15.886906765398855;-9.607176445055343
12;BenchmarkAddMulti/items_10000-2;61;-9.63776865491427;-11.113244222600848;-7.825598162133096;-10.498169204085562;-8.60039081582804;-10.263526231961006;-8.862536302032908
13;BenchmarkAddMulti/items_10000-2;66;-10.010147013710268;-15.841696049181808;-7.818164472428924;-15.697976715270713;-8.287438974531636;-14.84947111472742;-8.493222604047347
