;name;number;medianPerfChange;minSmall;maxSmall;minMedium;maxMedium;minLarge;maxLarge
0;BenchmarkBlockStreamWriterBlocksBestCase-2;1;0.03949447077409296;-0.4334121355397902;0.9103502869582503;-0.3157686994276654;0.7499506611407192;-0.25671406003159314;0.652045050385297
11;BenchmarkBlockStreamWriterBlocksBestCase-2;6;0.05899705014749124;-1.2485368708544664;1.9362409544298798;-0.9564708178801506;1.4059753954305698;-0.7218103784627394;1.225780941083432
1;BenchmarkBlockStreamWriterBlocksBestCase-2;11;0.593002569677803;-4.827713285424728;2.1154606563859257;-0.5311823726146025;1.7595887702649193;-0.35460992907800915;1.6683022571148287
2;BenchmarkBlockStreamWriterBlocksBestCase-2;16;1.3933121019108263;0.3148986419996058;1.9772318753744855;0.5384922217790189;1.83486238532109;0.6707437364371627;1.7456853798849536
3;BenchmarkBlockStreamWriterBlocksBestCase-2;21;-0.2976781107362547;-0.972415161738438;0.557103064066844;-0.8334987100615199;0.2593774940143678;-0.7699901283316879;0.1782884310618016
4;BenchmarkBlockStreamWriterBlocksBestCase-2;26;1.1997600479904058;0.6598680263947276;1.919616076784636;0.8415147265077083;1.763527054108227;0.9078350108545408;1.6972843450479225
5;BenchmarkBlockStreamWriterBlocksBestCase-2;31;0.2762430939226457;-0.8646099430143495;1.307448494453256;-0.4743083003952542;0.9844457570387766;-0.31311154598825386;0.786009039103952
6;BenchmarkBlockStreamWriterBlocksBestCase-2;36;0.29815146094216427;-0.3570720095219193;1.1177644710578916;-0.15901411250248687;0.9163346613545897;-0.07950705625123788;0.7968127490039834
7;BenchmarkBlockStreamWriterBlocksBestCase-2;41;0.7351480230478824;-0.019708316909738954;1.4185814185814216;0.23738872403560318;1.2163509471585288;0.3165182987141524;1.1356843992827326
8;BenchmarkBlockStreamWriterBlocksBestCase-2;46;1.0061156046557551;0.4714201532115547;1.6785150078988842;0.6089176978982591;1.4816278150928452;0.669027941755207;1.4020537124802557
9;BenchmarkBlockStreamWriterBlocksBestCase-2;51;0.6350466362373464;-0.43052837573385183;1.5075376884422065;-0.11890606420927874;1.2564818508177034;0.0;1.1567610690067731
10;BenchmarkBlockStreamWriterBlocksBestCase-2;56;0.07949125596184992;-3.7573908067900064;1.8271514708569248;-1.2884753042233354;0.8841573439191563;-0.9877518767285709;0.7856751324684774
12;BenchmarkBlockStreamWriterBlocksBestCase-2;61;6.450328488950818;5.414012738853513;7.456404088995794;5.863518110866517;7.284370622373415;5.965120887831943;7.210094131784506
13;BenchmarkBlockStreamWriterBlocksBestCase-2;66;6.8230694037145545;2.8835884656461364;8.853883758826719;4.558610709117228;8.439576225534218;4.9839800640797405;7.9547495061950135
