;name;number;medianPerfChange;minSmall;maxSmall;minMedium;maxMedium;minLarge;maxLarge
0;BenchmarkUnmarshalInt64-2;1;-0.026420079260247586;-0.6613756613756627;0.6631299734747964;-0.5001316135825218;0.5574727900185872;-0.39484074756515053;0.4784688995215225
11;BenchmarkUnmarshalInt64-2;6;0.18479408658922392;-0.7926023778071389;0.9205681220410433;-0.6342494714587699;0.6838506049447579;-0.581241743725236;0.5574727900185872
1;BenchmarkUnmarshalInt64-2;11;0.07934408886536293;-0.9608091024020271;1.1526639344262346;-0.682162708438605;1.0087602867002943;-0.5747126436781547;0.8485812781755531
2;BenchmarkUnmarshalInt64-2;16;0.026560424966803886;-0.7700477960700947;0.560448358686938;-0.42621204049014816;0.40139149050040235;-0.3450106157112498;0.34583665868581637
3;BenchmarkUnmarshalInt64-2;21;-0.15894039735099286;-0.8461131676361755;0.8531058384430912;-0.8194554586307246;0.7727151612043626;-0.6608511763150915;0.6922257720979763
4;BenchmarkUnmarshalInt64-2;26;0.13287270794577477;-0.6633059166887723;0.8565310492505196;-0.4748087575837445;0.77560845145761;-0.37086092715231667;0.7488633324418403
5;BenchmarkUnmarshalInt64-2;31;-0.23860021208907956;-0.686922060766193;0.42598509052182987;-0.6076618229854724;0.26588673225205195;-0.5555555555555536;0.13312034078807322
6;BenchmarkUnmarshalInt64-2;36;0.18543046357615278;-0.7673987827467532;0.9061833688699394;-0.6876487701666267;0.8264462809917328;-0.5554086220576626;0.8000000000000007
7;BenchmarkUnmarshalInt64-2;41;0.07976601967560892;-0.6876487701666267;0.799573560767608;-0.5818566516794577;0.6927791100452829;-0.50277851283409;0.6123535676251457
8;BenchmarkUnmarshalInt64-2;46;-0.026399155227030402;-0.8670520231213841;0.5031779661017088;-0.6856540084388185;0.3968253968253954;-0.5809347768682249;0.3702724147051084
9;BenchmarkUnmarshalInt64-2;51;0.10626992561104665;-0.5570291777188263;0.8567603748326658;-0.37154989384288184;0.7456724367510104;-0.2646903123345701;0.6391478029294184
10;BenchmarkUnmarshalInt64-2;56;0.07949125596184992;-2.043269230769229;1.903114186851207;-1.2203876525484603;1.375921375921374;-0.7692307692307665;0.8799999999999919
12;BenchmarkUnmarshalInt64-2;61;-0.21220159151194018;-0.8220631132325518;0.746467608637702;-0.7148530579825341;0.6126798082045859;-0.6366047745358094;0.4746835443038
13;BenchmarkUnmarshalInt64-2;66;-0.26281208935611255;-1.3233004670472281;3.6612702366127126;-0.8211920529801242;2.042341220423438;-0.7293566032821053;1.597289448209116
