;name;number;medianPerfChange;minSmall;maxSmall;minMedium;maxMedium;minLarge;maxLarge
0;BenchmarkUnionFullOverlap/items_1000-2;1;-5.061728395061726;-8.224937590329784;7.448789571694592;-7.381722915703504;6.213651668197118;-6.944444444444442;5.968778696051413
11;BenchmarkUnionFullOverlap/items_1000-2;6;1.9233704777896543;-8.776595744680849;8.577844311377248;-6.60566199599657;6.326709526592644;-4.31034482758621;5.556417817786752
1;BenchmarkUnionFullOverlap/items_1000-2;11;0.3139013452914785;-6.327669287344662;28.805394990366096;-5.324626397086529;24.321338383838388;-4.25909494232476;19.891008174386915
2;BenchmarkUnionFullOverlap/items_1000-2;16;1.7933782955242172;-8.631512868801005;9.694989106753816;-6.58970658970659;8.946631398786376;-4.935906880801532;8.18912237330036
3;BenchmarkUnionFullOverlap/items_1000-2;21;-0.9415033184133392;-5.736714975845414;5.660377358490565;-4.423852936780747;3.8950715421303572;-3.8695917123705015;2.8373266078184134
4;BenchmarkUnionFullOverlap/items_1000-2;26;0.6626798125100919;-15.072779213712417;14.24980361351138;-10.155914747532545;8.548644338118017;-8.303886925795057;7.502374169040826
5;BenchmarkUnionFullOverlap/items_1000-2;31;-0.9838998211091243;-5.130447456638976;14.111526581043732;-3.9654144305307115;10.887449676177141;-3.6702678703566693;7.9824418793692065
6;BenchmarkUnionFullOverlap/items_1000-2;36;-1.8470462524805331;-9.033858727378863;11.342785654712252;-7.321299638989165;6.462854427372089;-6.158785755983653;4.3444769681096895
7;BenchmarkUnionFullOverlap/items_1000-2;41;3.3971985187570386;-4.89869972785002;8.54533594259621;-3.384807362345965;7.660961695191526;-2.39520958083832;7.1393801719941585
8;BenchmarkUnionFullOverlap/items_1000-2;46;-4.786923525977816;-8.374946497360536;3.07361303211926;-7.337983144434757;0.3303799369274607;-6.981460023174968;-0.6427915518824601
9;BenchmarkUnionFullOverlap/items_1000-2;51;-4.465808652504267;-9.928172386272948;2.8006037229582503;-8.760330578512399;1.4890413250794765;-8.313180169286582;0.5163511187607606
10;BenchmarkUnionFullOverlap/items_1000-2;56;-2.861514919663355;-9.476197582450386;4.489091194474959;-8.781525372227284;3.828652126157217;-8.58186244674376;2.731481481481479
12;BenchmarkUnionFullOverlap/items_1000-2;61;0.8282892640968376;-7.978323046816193;10.57758031442242;-6.319543509272463;9.371799248890401;-5.8607473650590824;8.07463952502121
13;BenchmarkUnionFullOverlap/items_1000-2;66;-3.5815549917922684;-11.241313530453745;9.462835727670216;-8.393514102738797;7.889358223191167;-7.458215074109109;6.244189649829557
